txn_id,customer_id,txn_type,amount,txn_time,status
T07786,C0049,Deposit,61400.06,2025-03-08 10:15:21,Success
T07787,C0193,Transfer,90324.83,2025-01-01 12:52:37,Failed
T07788,C0489,Transfer,69311.1,2024-10-26 00:13:44,Success
T07789,C0324,Deposit,94391.26,2024-09-23 12:40:40,Success
T07790,C0013,Deposit,28003.41,2025-02-19 01:57:32,Success
T07791,C0194,Transfer,74103.85,2024-11-08 11:33:59,Success
T07792,C0206,Transfer,44460.57,2025-03-02 18:52:08,Success
T07793,C0261,Deposit,21177.76,2024-12-10 08:35:21,Success
T07794,C0331,Deposit,8890.46,2025-02-27 19:38:06,Failed
T07795,C0189,Withdrawal,15638.85,2024-08-17 11:10:47,Success
T07796,C0079,Withdrawal,67518.57,2024-10-08 07:20:36,Failed
T07797,C0243,Deposit,44400.59,2025-03-18 10:10:18,Failed
T07798,C0339,Withdrawal,4382.45,2024-07-26 23:05:47,Success
T07799,C0360,Withdrawal,31300.55,2024-11-25 22:21:00,Success
T07800,C0024,Online Fraud,98413.99,2025-01-05 20:35:45,Failed
T07801,C0371,Online Fraud,12489.12,2024-08-09 15:00:03,Failed
T07802,C0209,Withdrawal,82815.72,2025-01-24 07:34:06,Success
T07803,C0275,Purchase,80966.39,2024-10-07 00:58:23,Success
T07804,C0266,Transfer,28155.91,2024-06-30 07:46:09,Success
T07805,C0076,Deposit,70091.7,2024-11-08 15:46:16,Success
T07806,C0308,Deposit,1249.83,2024-07-08 20:39:48,Success
T07807,C0448,Purchase,14441.22,2025-04-02 14:36:58,Success
T07808,C0167,Deposit,86877.37,2025-03-14 19:51:29,Success
T07809,C0327,Withdrawal,34661.22,2024-08-27 14:57:17,Success
T07810,C0463,Deposit,26167.8,2025-04-09 10:38:29,Success
T07811,C0318,Deposit,43056.16,2024-11-02 06:35:40,Success
T07812,C0482,Withdrawal,66254.19,2025-04-06 05:46:50,Success
T07813,C0458,Deposit,54730.82,2025-04-01 16:36:38,Success
T07814,C0119,Purchase,84209.96,2024-10-07 09:32:44,Success
T07815,C0456,Withdrawal,98929.76,2025-01-02 07:34:26,Success
T07816,C0248,Withdrawal,54124.9,2024-08-20 04:36:59,Success
T07817,C0037,Deposit,32586.19,2025-03-06 12:28:06,Failed
T07818,C0291,Transfer,24431.35,2025-03-25 06:54:04,Success
T07819,C0003,Deposit,22020.04,2025-02-03 00:41:28,Success
T07820,C0345,Transfer,10431.82,2024-12-12 06:02:38,Success
T07821,C0292,Purchase,13792.2,2024-11-11 11:05:51,Success
T07822,C0104,Deposit,63522.01,2025-03-24 19:04:25,Failed
T07823,C0211,Withdrawal,62588.3,2025-01-21 08:54:22,Success
T07824,C0144,Online Fraud,22882.82,2024-12-14 23:15:03,Failed
T07825,C0495,Deposit,35778.76,2024-07-09 22:16:16,Success
T07826,C0166,Purchase,60774.59,2024-09-03 14:53:31,Success
T07827,C0162,Withdrawal,43507.3,2025-05-07 10:17:38,Success
T07828,C0197,Deposit,32501.16,2024-07-14 22:47:29,Success
T07829,C0271,Deposit,88541.16,2025-02-22 07:29:43,Success
T07830,C0190,Withdrawal,30405.62,2024-10-11 03:36:41,Success
T07831,C0423,Withdrawal,21589.82,2025-02-09 14:37:20,Success
T07832,C0478,Purchase,83228.18,2025-04-21 11:57:18,Failed
T07833,C0322,Deposit,94201.58,2024-09-27 23:00:48,Success
T07834,C0105,Purchase,56506.14,2025-01-13 23:30:57,Success
T07835,C0368,Transfer,88678.55,2024-08-06 17:23:49,Success
T07836,C0475,Withdrawal,33623.58,2024-05-27 19:49:07,Success
T07837,C0088,Purchase,9322.2,2025-04-22 00:02:05,Success
T07838,C0398,Transfer,80134.16,2024-09-25 08:31:35,Success
T07839,C0385,Withdrawal,35189.44,2024-06-28 03:58:00,Success
T07840,C0484,Deposit,2608.24,2025-01-09 04:40:11,Success
T07841,C0168,Deposit,18839.81,2025-03-06 18:02:47,Failed
T07842,C0341,Purchase,9761.04,2024-08-26 07:42:51,Success
T07843,C0301,Withdrawal,41961.53,2024-09-18 12:36:05,Success
T07844,C0440,Purchase,77113.49,2025-01-30 13:50:16,Success
T07845,C0141,Withdrawal,89948.49,2025-05-17 17:08:57,Success
T07846,C0204,Purchase,65988.44,2024-10-23 12:23:33,Success
T07847,C0418,Deposit,79613.93,2025-04-11 18:29:33,Success
T07848,C0229,Transfer,77227.27,2025-04-28 19:31:02,Success
T07849,C0323,Withdrawal,40384.3,2024-12-29 15:16:04,Success
T07850,C0458,Transfer,21466.5,2024-09-06 14:42:43,Success
T07851,C0179,Deposit,15507.77,2025-01-14 12:29:59,Success
T07852,C0163,Deposit,29537.83,2024-07-28 20:08:28,Success
T07853,C0236,Deposit,67984.01,2024-12-31 19:41:17,Success
T07854,C0089,Deposit,98049.13,2025-03-16 15:09:46,Success
T07855,C0358,Withdrawal,55455.42,2024-10-30 11:53:19,Success
T07856,C0478,Withdrawal,18056.6,2024-10-14 08:07:58,Success
T07857,C0410,Deposit,90104.9,2024-10-02 00:17:00,Success
T07858,C0053,Withdrawal,87462.66,2025-01-31 08:24:36,Success
T07859,C0199,Deposit,31948.52,2025-03-02 10:25:32,Success
T07860,C0396,Withdrawal,28329.68,2025-03-15 03:41:58,Success
T07861,C0154,Transfer,20088.17,2025-02-28 19:09:40,Success
T07862,C0065,Withdrawal,87143.53,2025-02-21 11:10:02,Success
T07863,C0361,Online Fraud,92131.24,2024-07-19 05:24:17,Failed
T07864,C0107,Deposit,45753.89,2024-12-24 21:17:32,Success
T07865,C0030,Deposit,21077.87,2025-01-27 02:46:46,Success
T07866,C0449,Deposit,98235.16,2024-08-23 16:32:21,Success
T07867,C0214,Purchase,98649.52,2024-12-26 20:39:20,Success
T07868,C0230,Deposit,37829.78,2025-01-04 02:41:33,Failed
T07869,C0402,Deposit,22335.86,2025-02-09 00:36:24,Success
T07870,C0432,Online Fraud,51355.8,2024-08-01 05:07:10,Failed
T07871,C0252,Deposit,98397.84,2025-01-09 07:56:34,Success
T07872,C0163,Withdrawal,11039.83,2024-06-10 10:34:32,Success
T07873,C0021,Deposit,45976.9,2024-07-26 12:31:50,Success
T07874,C0124,Deposit,39994.76,2024-05-27 05:41:24,Success
T07875,C0262,Purchase,8872.14,2025-02-26 18:57:45,Success
T07876,C0270,Deposit,85243.12,2024-12-07 09:10:52,Success
T07877,C0290,Purchase,85326.55,2024-09-27 19:02:08,Success
T07878,C0293,Online Fraud,44205.21,2025-02-18 07:44:45,Failed
T07879,C0041,Withdrawal,44174.78,2024-06-06 16:10:21,Success
T07880,C0357,Deposit,81829.1,2024-12-08 08:03:16,Success
T07881,C0398,Withdrawal,76643.35,2024-12-13 03:43:46,Success
T07882,C0362,Deposit,73283.59,2025-01-25 22:15:48,Success
T07883,C0123,Purchase,80421.71,2024-11-16 07:53:53,Success
T07884,C0095,Purchase,17788.3,2024-10-13 02:48:35,Success
T07885,C0019,Deposit,74507.27,2025-03-01 19:55:30,Success
T07886,C0245,Purchase,5684.61,2024-09-22 12:34:44,Success
T07887,C0026,Withdrawal,99556.39,2024-05-25 07:13:23,Success
T07888,C0485,Deposit,25419.88,2024-10-26 11:41:57,Success
T07889,C0214,Online Fraud,44754.3,2025-02-25 08:29:59,Failed
T07890,C0143,Deposit,9195.22,2024-08-16 19:12:32,Success
T07891,C0302,Deposit,44016.22,2024-08-08 08:32:07,Success
T07892,C0234,Transfer,35677.32,2024-08-19 12:23:32,Success
T07893,C0331,Deposit,54891.82,2024-10-11 15:08:31,Success
T07894,C0147,Withdrawal,6814.26,2024-11-22 22:14:16,Success
T07895,C0026,Purchase,89577.63,2024-11-30 04:11:58,Failed
T07896,C0191,Purchase,74290.79,2025-01-20 02:56:30,Success
T07897,C0258,Deposit,97680.9,2024-08-25 23:57:11,Success
T07898,C0436,Withdrawal,53744.64,2025-05-15 20:02:52,Success
T07899,C0430,Online Fraud,40676.09,2025-02-25 21:17:39,Failed
T07900,C0415,Withdrawal,86468.02,2024-10-08 04:30:27,Success
T07901,C0163,Purchase,49187.62,2025-01-31 20:56:29,Success
T07902,C0243,Deposit,23219.06,2024-10-13 08:13:38,Success
T07903,C0347,Deposit,88203.71,2024-10-26 11:31:13,Success
T07904,C0425,Withdrawal,63871.84,2025-04-21 03:43:42,Success
T07905,C0399,Deposit,94589.88,2024-05-29 02:17:37,Success
T07906,C0338,Deposit,5574.94,2024-09-28 11:24:23,Success
T07907,C0130,Withdrawal,12044.39,2025-05-09 15:43:42,Success
T07908,C0304,Purchase,14190.65,2025-05-12 16:43:36,Success
T07909,C0099,Deposit,84150.67,2025-04-15 15:18:24,Success
T07910,C0193,Withdrawal,47911.96,2025-01-31 08:17:25,Success
T07911,C0157,Deposit,32517.21,2024-10-12 05:32:58,Success
T07912,C0369,Deposit,38113.99,2025-04-06 22:53:35,Success
T07913,C0351,Deposit,30803.35,2024-07-14 23:58:23,Failed
T07914,C0287,Purchase,17317.34,2024-07-04 20:35:33,Success
T07915,C0293,Transfer,99155.69,2024-08-16 22:43:04,Success
T07916,C0419,Deposit,2928.18,2025-01-23 20:08:49,Success
T07917,C0424,Purchase,69013.78,2024-08-02 21:59:00,Failed
T07918,C0163,Deposit,26958.64,2025-05-10 14:56:17,Success
T07919,C0302,Transfer,21748.12,2024-08-23 06:05:12,Success
T07920,C0220,Purchase,39666.82,2024-06-08 14:04:58,Success
T07921,C0494,Withdrawal,86077.49,2025-04-27 11:59:53,Success
T07922,C0500,Withdrawal,68963.87,2024-06-04 05:47:29,Success
T07923,C0281,Deposit,23866.65,2025-04-01 17:36:13,Success
T07924,C0344,Withdrawal,30938.58,2024-09-15 16:16:31,Success
T07925,C0133,Deposit,80387.89,2025-01-10 04:55:13,Failed
T07926,C0308,Deposit,67206.91,2024-06-16 13:22:42,Success
T07927,C0152,Withdrawal,7614.83,2024-12-06 04:52:28,Success
T07928,C0126,Online Fraud,25837.92,2025-03-04 16:32:35,Failed
T07929,C0334,Deposit,40987.16,2025-02-20 20:11:56,Success
T07930,C0281,Deposit,53333.44,2024-07-14 02:08:23,Success
T07931,C0247,Deposit,27571.69,2025-01-12 08:44:21,Success
T07932,C0373,Purchase,7748.24,2024-08-19 16:39:42,Success
T07933,C0177,Deposit,12208.64,2025-04-24 22:32:10,Failed
T07934,C0322,Deposit,47624.88,2024-07-18 12:42:05,Success
T07935,C0380,Withdrawal,71313.44,2024-08-17 17:40:52,Success
T07936,C0469,Withdrawal,31702.85,2025-02-08 22:26:40,Success
T07937,C0492,Transfer,42258.38,2024-08-18 23:55:46,Success
T07938,C0492,Withdrawal,28571.86,2024-06-15 07:04:27,Success
T07939,C0232,Deposit,48782.79,2024-11-30 05:23:45,Success
T07940,C0497,Purchase,63353.45,2024-06-04 01:47:23,Success
T07941,C0491,Deposit,58450.16,2024-10-15 14:03:41,Success
T07942,C0312,Transfer,41203.3,2024-07-21 07:13:26,Success
T07943,C0090,Deposit,82303.16,2024-05-31 17:19:32,Success
T07944,C0014,Deposit,39212.09,2025-03-13 05:29:20,Success
T07945,C0304,Deposit,23555.1,2024-10-14 15:30:32,Failed
T07946,C0279,Transfer,95174.24,2025-03-22 11:07:40,Success
T07947,C0438,Purchase,87840.23,2024-10-06 13:38:09,Success
T07948,C0321,Withdrawal,17482.81,2024-06-12 14:23:49,Failed
T07949,C0415,Deposit,97002.62,2024-10-07 23:04:45,Success
T07950,C0258,Withdrawal,82983.01,2024-08-15 00:57:59,Success
T07951,C0157,Transfer,77444.59,2024-09-19 12:58:29,Failed
T07952,C0492,Withdrawal,20269.51,2025-03-18 20:34:35,Success
T07953,C0460,Purchase,50393.4,2024-11-23 12:28:36,Success
T07954,C0094,Deposit,74103.57,2025-02-07 20:27:25,Failed
T07955,C0323,Withdrawal,36051.36,2024-09-04 08:18:54,Success
T07956,C0137,Deposit,5899.21,2025-03-19 23:53:31,Success
T07957,C0442,Withdrawal,3522.83,2025-03-13 11:54:26,Success
T07958,C0222,Deposit,16037.02,2024-10-21 13:10:41,Success
T07959,C0185,Deposit,28451.88,2025-03-19 05:26:13,Success
T07960,C0394,Deposit,9852.74,2025-04-16 02:36:11,Success
T07961,C0339,Withdrawal,61068.31,2025-03-31 16:43:08,Failed
T07962,C0044,Transfer,37156.13,2024-07-16 07:17:44,Success
T07963,C0265,Withdrawal,59296.51,2024-11-25 03:50:49,Success
T07964,C0199,Purchase,37919.34,2024-12-23 00:36:35,Success
T07965,C0179,Deposit,79539.27,2025-01-04 05:36:37,Success
T07966,C0026,Withdrawal,32576.08,2025-01-09 01:30:22,Success
T07967,C0257,Deposit,17280.68,2024-12-18 00:49:04,Failed
T07968,C0318,Online Fraud,81705.56,2025-02-01 03:32:44,Failed
T07969,C0349,Withdrawal,97938.45,2024-12-07 06:37:52,Success
T07970,C0122,Withdrawal,30652.25,2025-02-20 23:04:53,Failed
T07971,C0168,Purchase,75350.77,2024-07-03 16:07:36,Success
T07972,C0435,Purchase,78547.22,2025-02-09 19:00:59,Success
T07973,C0119,Deposit,8263.68,2025-02-14 18:56:41,Success
T07974,C0110,Deposit,41728.46,2025-05-13 03:45:59,Success
T07975,C0138,Deposit,26152.81,2025-02-07 07:04:31,Success
T07976,C0047,Deposit,14586.09,2025-02-13 01:16:53,Success
T07977,C0482,Deposit,47340.44,2024-11-01 12:49:54,Failed
T07978,C0318,Purchase,41234.49,2025-01-13 17:57:06,Success
T07979,C0336,Withdrawal,98315.24,2024-08-13 02:49:52,Success
T07980,C0296,Deposit,45781.8,2025-04-09 00:13:09,Failed
T07981,C0156,Withdrawal,63200.03,2024-09-06 20:51:35,Success
T07982,C0270,Purchase,42342.48,2024-12-15 10:42:56,Success
T07983,C0344,Purchase,5360.31,2025-04-04 07:17:03,Success
T07984,C0183,Deposit,33109.71,2025-05-13 20:31:25,Success
T07985,C0343,Withdrawal,29573.03,2025-04-16 07:11:02,Failed
T07986,C0118,Withdrawal,13368.44,2025-02-22 11:15:29,Failed
T07987,C0476,Withdrawal,63120.28,2025-04-14 03:32:23,Success
T07988,C0188,Withdrawal,60207.91,2024-08-31 01:06:22,Success
T07989,C0245,Withdrawal,54235.35,2024-11-23 19:51:56,Success
T07990,C0486,Withdrawal,54095.97,2025-03-02 19:13:56,Success
T07991,C0305,Withdrawal,25715.07,2025-04-15 19:19:44,Success
T07992,C0314,Deposit,32448.12,2024-11-29 08:24:27,Success
T07993,C0422,Deposit,67782.23,2025-02-17 09:17:17,Success
T07994,C0238,Purchase,48956.64,2024-09-12 10:15:22,Success
T07995,C0071,Deposit,44688.2,2024-12-07 08:16:39,Failed
T07996,C0471,Withdrawal,3225.99,2024-08-11 05:34:45,Success
T07997,C0206,Deposit,37499.01,2024-06-12 03:58:23,Success
T07998,C0279,Purchase,64225.54,2025-05-01 01:13:05,Success
T07999,C0276,Withdrawal,97053.2,2025-05-04 22:27:50,Success
T08000,C0128,Purchase,12845.44,2025-04-09 20:41:38,Success
T08001,C0144,Online Fraud,92015.16,2024-06-01 17:30:58,Failed
T08002,C0101,Deposit,78314.67,2025-05-15 22:27:05,Failed
T08003,C0102,Deposit,2784.72,2025-05-22 06:34:41,Success
T08004,C0104,Deposit,23668.95,2025-05-18 16:00:52,Success
T08005,C0018,Transfer,68671.86,2025-01-09 19:06:53,Failed
T08006,C0331,Purchase,63490.81,2024-12-18 00:59:26,Success
T08007,C0423,Deposit,3293.71,2024-06-28 12:57:55,Success
T08008,C0384,Transfer,32883.5,2024-09-07 03:51:34,Success
T08009,C0393,Withdrawal,82657.1,2025-01-18 09:08:22,Success
T08010,C0244,Purchase,59580.24,2024-08-27 01:39:43,Success
T08011,C0411,Withdrawal,26177.5,2024-08-13 21:53:11,Success
T08012,C0474,Deposit,88098.84,2025-04-09 04:40:58,Success
T08013,C0280,Deposit,6874.49,2025-04-12 06:03:22,Success
T08014,C0400,Purchase,65418.19,2025-03-29 10:50:46,Success
T08015,C0205,Purchase,9233.29,2025-01-28 17:20:40,Failed
T08016,C0412,Deposit,5375.91,2025-05-14 05:20:18,Success
T08017,C0469,Withdrawal,65911.49,2025-02-01 03:51:19,Success
T08018,C0343,Purchase,30360.94,2025-04-04 14:40:24,Success
T08019,C0148,Withdrawal,31137.87,2024-12-17 20:29:46,Failed
T08020,C0312,Withdrawal,69645.74,2024-11-25 12:09:15,Success
T08021,C0441,Deposit,48282.37,2024-12-13 10:40:21,Success
T08022,C0397,Withdrawal,53038.75,2025-03-01 15:31:19,Success
T08023,C0183,Withdrawal,22970.31,2024-10-04 15:19:41,Success
T08024,C0105,Deposit,80467.48,2025-01-02 14:23:04,Success
T08025,C0491,Deposit,16907.64,2024-06-17 08:05:27,Success
T08026,C0459,Withdrawal,16707.97,2025-03-20 15:49:21,Success
T08027,C0418,Deposit,25060.63,2024-06-25 21:11:19,Success
T08028,C0249,Deposit,51797.85,2025-04-25 11:55:10,Success
T08029,C0332,Deposit,48625.79,2024-09-14 08:55:46,Success
T08030,C0276,Deposit,76975.13,2024-11-03 09:15:43,Success
T08031,C0392,Purchase,5438.37,2025-03-23 11:12:49,Failed
T08032,C0332,Deposit,26215.27,2024-06-03 21:13:50,Success
T08033,C0261,Deposit,59692.56,2024-12-15 09:05:38,Success
T08034,C0134,Deposit,61622.43,2024-09-22 15:45:55,Success
T08035,C0160,Deposit,16332.63,2024-05-30 15:39:42,Success
T08036,C0437,Purchase,75553.48,2024-12-05 20:00:34,Success
T08037,C0007,Online Fraud,1371.43,2025-04-17 05:01:16,Failed
T08038,C0205,Deposit,91868.41,2025-01-14 16:09:54,Success
T08039,C0112,Withdrawal,69480.95,2024-10-03 12:39:10,Success
T08040,C0405,Transfer,76679.09,2024-12-14 22:09:00,Success
T08041,C0140,Deposit,30694.95,2025-04-23 04:02:37,Success
T08042,C0142,Withdrawal,39328.37,2024-09-12 12:34:05,Success
T08043,C0364,Deposit,14803.07,2024-05-27 21:12:14,Success
T08044,C0455,Deposit,12704.61,2024-09-02 11:54:13,Failed
T08045,C0287,Withdrawal,33384.4,2024-11-15 22:08:31,Success
T08046,C0020,Transfer,31204.43,2024-12-19 10:51:43,Success
T08047,C0095,Withdrawal,77315.56,2024-09-08 16:43:40,Success
T08048,C0417,Online Fraud,68279.06,2024-12-04 21:25:53,Failed
T08049,C0063,Withdrawal,73891.94,2024-06-21 16:08:29,Success
T08050,C0452,Deposit,51999.55,2025-03-05 02:18:42,Success
T08051,C0408,Deposit,59066.89,2024-10-03 02:51:03,Success
T08052,C0468,Transfer,40408.96,2024-06-03 18:53:32,Success
T08053,C0317,Transfer,32071.32,2025-03-21 22:11:23,Success
T08054,C0451,Withdrawal,95619.19,2024-09-10 13:06:10,Success
T08055,C0036,Deposit,86406.41,2024-11-22 19:20:24,Success
T08056,C0118,Deposit,56334.98,2025-02-02 19:46:01,Failed
T08057,C0404,Deposit,5666.97,2024-09-29 23:30:24,Success
T08058,C0092,Deposit,76995.34,2024-08-12 08:33:27,Success
T08059,C0310,Deposit,91035.95,2024-08-04 15:05:12,Failed
T08060,C0268,Withdrawal,15983.59,2024-12-01 09:27:49,Success
T08061,C0467,Transfer,93874.35,2024-08-31 22:10:03,Success
T08062,C0264,Withdrawal,84339.17,2025-05-06 10:19:01,Success
T08063,C0385,Deposit,96526.62,2024-09-08 04:18:10,Success
T08064,C0179,Deposit,75539.92,2025-05-10 22:33:24,Failed
T08065,C0082,Purchase,49163.85,2024-08-11 00:34:01,Success
T08066,C0365,Withdrawal,54565.86,2024-10-24 06:06:56,Success
T08067,C0454,Purchase,51561.41,2024-09-18 17:35:11,Success
T08068,C0230,Deposit,93699.87,2024-12-17 09:02:41,Failed
T08069,C0137,Purchase,22546.86,2024-12-27 04:13:07,Success
T08070,C0004,Online Fraud,60433.89,2024-07-12 22:36:19,Failed
T08071,C0152,Withdrawal,26386.86,2024-12-30 21:06:45,Success
T08072,C0494,Online Fraud,86395.93,2025-03-03 07:32:26,Failed
T08073,C0412,Deposit,78102.61,2024-11-23 15:47:32,Success
T08074,C0270,Purchase,99081.28,2024-10-01 08:24:02,Success
T08075,C0274,Withdrawal,15464.79,2025-05-04 21:12:23,Success
T08076,C0100,Withdrawal,34571.48,2024-09-11 11:30:44,Success
T08077,C0030,Deposit,97067.64,2024-11-11 16:04:54,Success
T08078,C0404,Transfer,74937.87,2025-05-11 01:37:50,Success
T08079,C0321,Transfer,97005.23,2025-02-09 14:03:59,Success
T08080,C0175,Deposit,72365.89,2024-10-23 15:44:14,Success
T08081,C0034,Deposit,87700.71,2025-01-09 18:19:57,Success
T08082,C0176,Purchase,89123.8,2025-03-21 11:02:57,Success
T08083,C0230,Withdrawal,13347.29,2024-09-24 09:50:38,Success
T08084,C0465,Purchase,36378.78,2024-07-10 20:00:17,Success
T08085,C0483,Withdrawal,80945.35,2024-10-02 04:51:22,Failed
T08086,C0109,Withdrawal,27227.9,2025-04-28 07:44:20,Success
T08087,C0420,Purchase,67867.92,2024-11-15 12:50:29,Success
T08088,C0272,Deposit,27608.62,2025-05-23 09:06:03,Failed
T08089,C0029,Withdrawal,86058.59,2025-03-13 07:59:07,Success
T08090,C0092,Deposit,84639.94,2024-07-24 18:23:55,Failed
T08091,C0054,Deposit,38305.02,2024-10-11 08:15:13,Success
T08092,C0293,Purchase,24293.19,2024-11-22 19:23:01,Success
T08093,C0351,Withdrawal,68347.83,2024-07-22 21:31:08,Success
T08094,C0248,Deposit,73925.65,2024-06-24 13:14:42,Success
T08095,C0179,Deposit,87796.32,2024-07-01 10:03:21,Success
T08096,C0490,Withdrawal,32495.19,2024-12-19 06:58:00,Success
T08097,C0247,Deposit,64506.97,2025-03-30 06:50:27,Success
T08098,C0491,Deposit,3081.63,2024-11-15 22:29:41,Success
T08099,C0371,Deposit,29517.85,2024-10-18 06:56:26,Success
T08100,C0244,Purchase,50656.91,2025-05-10 03:39:51,Success
T08101,C0116,Deposit,7920.75,2024-12-15 08:29:56,Success
T08102,C0238,Deposit,81091.3,2025-03-12 17:26:24,Success
T08103,C0228,Purchase,7559.35,2024-08-15 13:56:11,Success
T08104,C0068,Transfer,30172.39,2024-07-21 23:53:40,Failed
T08105,C0155,Purchase,13001.15,2025-01-04 00:24:43,Success
T08106,C0073,Deposit,85117.34,2025-03-27 15:22:38,Success
T08107,C0344,Deposit,22868.5,2025-02-23 19:21:37,Success
T08108,C0388,Transfer,76093.4,2024-07-27 13:46:26,Failed
T08109,C0140,Deposit,14871.01,2025-04-24 12:44:03,Success
T08110,C0498,Deposit,45511.33,2024-09-22 01:04:41,Success
T08111,C0169,Withdrawal,88163.7,2025-01-24 22:03:31,Success
T08112,C0096,Deposit,9407.14,2025-05-16 10:27:02,Success
T08113,C0259,Purchase,27879.29,2025-01-12 19:42:04,Success
T08114,C0483,Transfer,50747.1,2025-05-18 13:29:14,Success
T08115,C0005,Deposit,89016.71,2024-12-17 00:12:51,Success
T08116,C0310,Withdrawal,22802.38,2024-06-05 12:13:50,Success
T08117,C0140,Withdrawal,59005.48,2024-05-27 06:45:10,Success
T08118,C0220,Deposit,36106.35,2025-02-21 01:37:59,Failed
T08119,C0391,Deposit,2377.32,2024-06-06 13:19:38,Failed
T08120,C0050,Online Fraud,86160.34,2024-08-23 15:01:26,Failed
T08121,C0361,Purchase,9985.61,2024-10-06 15:00:53,Success
T08122,C0280,Withdrawal,91736.99,2024-11-05 03:37:42,Success
T08123,C0040,Deposit,8845.98,2025-04-03 06:27:25,Success
T08124,C0033,Withdrawal,26445.7,2025-03-30 15:14:53,Success
T08125,C0277,Transfer,48481.93,2024-08-09 15:01:28,Success
T08126,C0329,Purchase,93491.41,2024-09-01 23:00:38,Success
T08127,C0343,Deposit,30758.39,2024-11-22 01:06:36,Success
T08128,C0283,Transfer,23372.28,2025-03-06 08:52:32,Success
T08129,C0145,Deposit,55526.88,2024-07-22 11:27:08,Failed
T08130,C0424,Purchase,4164.98,2024-06-06 13:44:48,Success
T08131,C0286,Withdrawal,52101.25,2025-04-04 00:21:33,Success
T08132,C0299,Withdrawal,90164.47,2024-07-16 19:26:34,Success
T08133,C0068,Deposit,64338.18,2025-05-22 21:36:33,Failed
T08134,C0359,Withdrawal,2490.32,2024-11-16 23:17:45,Success
T08135,C0269,Purchase,24904.38,2025-03-19 13:34:39,Success
T08136,C0127,Purchase,25020.56,2024-07-02 13:49:28,Success
T08137,C0427,Online Fraud,77092.67,2024-10-26 20:07:34,Failed
T08138,C0104,Deposit,30955.84,2025-05-09 21:56:07,Success
T08139,C0057,Purchase,26721.03,2025-05-01 01:12:25,Failed
T08140,C0386,Withdrawal,3363.67,2025-02-07 11:55:17,Success
T08141,C0420,Purchase,3069.23,2024-10-21 10:53:08,Success
T08142,C0404,Deposit,15550.37,2024-10-21 17:06:53,Failed
T08143,C0473,Deposit,16206.81,2025-03-02 14:12:01,Failed
T08144,C0473,Withdrawal,91485.76,2024-09-26 22:02:10,Success
T08145,C0005,Deposit,12271.79,2024-08-08 21:54:56,Success
T08146,C0151,Online Fraud,90164.33,2024-07-19 02:08:20,Failed
T08147,C0048,Withdrawal,23320.24,2025-04-24 23:29:59,Success
T08148,C0124,Deposit,98466.77,2025-03-15 20:05:47,Success
T08149,C0290,Purchase,63429.03,2025-05-09 16:26:11,Success
T08150,C0307,Deposit,82112.83,2025-04-14 17:52:43,Success
T08151,C0298,Deposit,82782.06,2025-04-07 10:04:51,Success
T08152,C0352,Online Fraud,68073.7,2025-02-26 02:03:54,Failed
T08153,C0206,Withdrawal,84289.73,2024-05-31 15:41:41,Success
T08154,C0256,Transfer,42043.49,2025-01-04 08:48:33,Success
T08155,C0223,Purchase,35393.52,2024-05-28 05:59:44,Success
T08156,C0041,Purchase,24980.86,2024-10-31 18:47:02,Success
T08157,C0011,Deposit,97387.62,2025-05-15 19:59:44,Success
T08158,C0060,Deposit,28320.52,2024-08-11 12:07:12,Success
T08159,C0113,Online Fraud,42377.03,2024-10-09 11:09:52,Failed
T08160,C0330,Online Fraud,99169.08,2024-10-03 14:42:13,Failed
T08161,C0014,Transfer,67720.13,2024-07-22 01:37:37,Success
T08162,C0496,Transfer,15103.72,2025-04-27 14:22:42,Success
T08163,C0402,Withdrawal,64486.23,2025-03-28 23:27:06,Success
T08164,C0061,Purchase,62852.15,2024-10-06 07:23:50,Failed
T08165,C0319,Withdrawal,65633.06,2025-04-10 11:01:23,Success
T08166,C0492,Deposit,62585.93,2025-05-04 06:23:20,Success
T08167,C0311,Deposit,88860.9,2024-06-21 20:48:45,Success
T08168,C0337,Withdrawal,52248.69,2024-12-31 02:37:49,Success
T08169,C0153,Deposit,48314.11,2024-11-29 16:24:17,Success
T08170,C0454,Online Fraud,39564.9,2025-05-08 17:13:55,Failed
T08171,C0466,Purchase,94558.41,2024-11-22 23:19:25,Success
T08172,C0272,Deposit,27528.72,2025-02-10 21:45:36,Success
T08173,C0035,Purchase,42085.5,2025-03-02 02:41:28,Success
T08174,C0209,Withdrawal,98960.67,2025-05-22 06:26:29,Success
T08175,C0377,Deposit,94681.74,2024-10-24 18:30:53,Success
T08176,C0055,Withdrawal,44046.35,2025-02-03 19:49:56,Success
T08177,C0159,Withdrawal,36849.88,2024-09-09 03:08:34,Success
T08178,C0156,Withdrawal,15551.76,2024-06-27 23:46:17,Success
T08179,C0015,Online Fraud,3215.69,2025-03-24 07:51:38,Failed
T08180,C0230,Withdrawal,27343.13,2024-06-09 10:33:23,Success
T08181,C0069,Withdrawal,81879.87,2024-12-27 20:10:34,Failed
T08182,C0316,Withdrawal,73336.37,2024-09-11 03:28:51,Success
T08183,C0318,Withdrawal,15048.03,2024-07-22 08:01:14,Success
T08184,C0070,Deposit,86161.41,2024-06-28 04:17:51,Success
T08185,C0217,Deposit,84202.09,2025-02-25 05:58:07,Failed
T08186,C0309,Purchase,95019.67,2024-07-05 05:49:00,Failed
